Record #,Vessel Terms,Feature Type,Lat,Lng,GP Quality
1112,S-5 USS,,38.666783,-74.132914,Low
1113,UNKNOWN,Not Charted,38.667056,-74.35515799999997,Low
1114,UNKNOWN,Not Charted,38.672431,-74.136883,Low
1116,UNKNOWN,Not Charted,38.673994,-74.48764200000002,Low
1117,UNKNOWN,,38.675947,-74.45209399999997,Low
1118,UNKNOWN,Not Charted,38.675953,-74.454397,Low
1119,UNKNOWN,Not Charted,38.676675,-74.452286,Low
1120,UNKNOWN,Not Charted,38.678908,-74.494606,Low
1121,UNKNOWN,Not Charted,38.688733,-74.136147,Low
1122,SARGEANT,Not Charted,38.694,-75.012953,Low
1123,THOMAS TRACY,Not Charted,38.700111,-75.066289,Low
1124,UNKNOWN,Not Charted,38.706542,-74.61658100000002,Low
1125,HARRY K. FOOKS,Not Charted,38.710111,-74.996286,Low
1128,UNKNOWN,"Wreck - Submerged, nondangerous",38.743717,-74.610814,High
6829,OSPREY,"Wreck - Submerged, dangerous to surface navigation",37.133475,-75.862981,Low
6830,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",37.170142,-75.819644,Low
7196,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",38.561221999999994,-75.215742,Poor
7197,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",38.589,-75.204353,Poor
7198,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",38.632333,-75.09768100000002,Poor
7199,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",38.687889,-75.099625,Poor
1440,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",39.816417,-75.380689,High
1442,UNKNOWN,Wreck - Visible,39.821917,-75.342772,High
1443,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",39.826389,-75.35435600000002,High
1444,UNKNOWN,Wreck - Visible,39.827861,-75.34796700000003,High
1446,UNKNOWN,Wreck - Visible,39.830681,-75.342828,High
1450,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",39.833444,-75.3663,Low
2423,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",37.867783,-75.05721700000002,Med
2424,USS BONE,"Wreck - Submerged, dangerous to surface navigation",37.763163,-75.197096,High
2432,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",37.800125,-75.246303,Low
2433,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",37.833458,-75.182967,Low
2434,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",37.899539000000004,-75.328806,Med
2436,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",35.46073300000001,-75.56626899999998,Med
2437,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",35.585178000000006,-75.45626700000003,Low
2438,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",35.590178,-75.45876700000002,Low
2439,LAURA A. BARNES,"Wreck - Submerged, dangerous to surface navigation",35.845175,-75.55994399999999,Low
2440,TEENS TOW,"Wreck - Submerged, dangerous to surface navigation",36.200164,-75.649625,Low
2441,UNKNOWN,Wreck - Visible,36.24932800000001,-75.77963299999998,Low
2476,GULF RAMBLER,"Wreck - Submerged, dangerous to surface navigation",38.314753,-75.08498900000002,Med
2420,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",37.815125,-75.06129399999998,Low
2442,UNKNOWN,Wreck - Visible,36.360492,-75.819969,Low
2443,UNKNOWN,"Wreck - Submerged, nondangerous",36.258497,-75.466286,Low
2444,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",35.566844,-75.460711,Med
2445,ORIENTAL,,35.847342,-75.561611,Low
1608,STORMY,"Wreck - Submerged, dangerous to surface navigation",36.863481,-75.783475,High
1400,UNKNOWN,Wreck - Visible,39.656703,-75.564544,High
1402,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",39.663171999999996,-75.526117,High
1403,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",39.665675,-75.523997,High
1404,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",39.665991999999996,-75.523567,High
1407,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",39.669031,-75.51435,High
1408,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",39.669833000000004,-75.51408599999998,Med
1412,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",39.710667,-75.518253,Med
1414,UNKNOWN,Wreck - Visible,39.730411,-75.53415600000002,Low
1416,UNKNOWN,Wreck - Visible,39.732528,-75.560278,Low
13594,LIKI TIKI,"Wreck - Submerged, dangerous to surface navigation",37.166806,-75.032944,Poor
13596,MISS DIANA,"Wreck - Submerged, dangerous to surface navigation",36.021833,-75.636286,Med
14103,WRECK,"Wreck - Submerged, nondangerous",36.945947,-75.95843599999998,High
12994,TIGER,"Wreck - Submerged, dangerous to surface navigation",36.765152,-75.771309,Med
13809,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",39.822906,-75.37638100000002,High
13533,UNKNOWN,"Wreck - Submerged, nondangerous",38.399475,-74.676519,Poor
9564,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",38.765206,-74.753261,High
9567,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",38.770592,-74.740592,High
9568,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",38.772147,-74.742717,High
9935,STAR DUST,"Wreck - Submerged, nondangerous",38.844028,-75.075231,High
9936,OCEAN QUEST,"Wreck - Submerged, dangerous to surface navigation",38.646078,-74.79975,High
9937,UNKNOWN,"Wreck - Submerged, nondangerous",38.607539,-74.607478,High
9990,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",39.023444,-75.044622,Low
9991,GARY,"Wreck - Submerged, dangerous to surface navigation",38.946778,-75.209631,Low
9997,VENTURE,"Wreck - Submerged, dangerous to surface navigation",38.802889,-75.122403,Med
10014,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",38.87,-75.156944,High
10015,GOLDEN EAGLE,"Wreck - Submerged, dangerous to surface navigation",38.868069,-75.134922,High
9291,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",38.746491999999996,-74.959011,High
10399,UNKNOWN,"Wreck - Submerged, nondangerous",38.502531,-74.729497,High
8975,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",38.773364,-74.977917,High
2981,FRANCIS POWELL,Not Charted,37.750128000000004,-74.882953,Low
3245,LA GALGA,,38.023453,-75.259633,
2725,DARLENE,"Wreck - Submerged, dangerous to surface navigation",39.176196999999995,-75.138442,High
3044,JACOB JONES (STERN),,38.616781,-74.386258,Low
3045,JACOB JONES (BOW),Not Charted,38.683446999999994,-74.48293100000002,Low
3080,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",36.898481,-75.97965,Low
3328,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",36.836255,-75.96829699999998,Med
2767,NEW ORLEANS,Not Charted,38.683444,-74.849614,Poor
2769,ANNA MURRY,Not Charted,38.59177800000001,-75.056289,Poor
2774,OAKDENE,Not Charted,37.900121999999996,-75.327972,Poor
2775,TRECARRELL,Not Charted,37.853458,-75.26630300000002,Poor
2783,MENOMINEE,,37.533467,-75.432975,High
3339,UNKNOWN,"Wreck - Submerged, nondangerous",37.9129,-75.024625,Low
3340,UNKNOWN,"Wreck - Submerged, nondangerous",37.71308300000001,-75.13319399999997,Low
2790,NORWOOD,Not Charted,37.166808,-75.74964200000002,Poor
2796,CHARMER,,36.978478,-75.96798299999998,Poor
2802,OCEAN BELLE,,36.900147,-75.966317,Poor
2803,JOANNA H. CANN,,36.891814000000004,-75.981317,Poor
2812,STAFFA,Not Charted,36.565153,-75.839642,Poor
2813,CLYTHIA,Not Charted,36.565153,-75.839642,Poor
2814,WILLIAM H. MACY,Not Charted,36.540153000000004,-75.864642,Poor
2815,KIMBERLEY,Not Charted,36.521819,-75.861308,Poor
2817,USS HURON,Not Charted,36.495156,-75.849642,Poor
2818,CONSOLS,Not Charted,36.375161,-75.449619,Poor
2556,ROGISTE,,37.008481,-75.64963900000002,Low
2587,UNKNOWN,Wreck - Visible,40.067225,-74.941125,High
2871,N. BOYNTON,Not Charted,36.335158,-75.809636,Poor
2872,ELLIN,Not Charted,36.270161,-75.782967,Poor
2875,FLORENCE C. MEGEE,Not Charted,35.841842,-75.554611,Poor
2876,PLYMOUTH,Not Charted,35.611844,-75.4596,Poor
2877,JOSIE TROOP,Not Charted,35.598511,-75.4596,Poor
2878,STRATHAIRLY,Not Charted,35.590178,-75.457933,Poor
2589,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",40.080664,-74.867942,Low
2590,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",40.097608,-74.84110799999998,Low
2591,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",40.088608,-74.856275,Med
2597,UNKNOWN,Wreck - Visible,40.093528000000006,-74.850886,High
14840,CAPT. RICK,"Wreck - Submerged, dangerous to surface navigation",36.797806,-75.49275,High
3419,SALTY SEA II,"Wreck - Submerged, dangerous to surface navigation",36.829322999999995,-75.689762,High
3420,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",36.918092,-75.72823299999997,High
2936,HERMOD,Not Charted,37.916789,-75.049625,Poor
8402,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",38.746525,-74.959008,High
8403,HARRY K. FOOKS,"Wreck - Submerged, dangerous to surface navigation",38.711269,-74.992558,High
8132,SARAH W. LAWRENCE,"Wreck - Submerged, dangerous to surface navigation",38.761944,-75.065,Med
7836,JACOB JONES (BRIDGE),"Wreck - Submerged, dangerous to surface navigation",38.670039,-74.47805600000002,Med
7530,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",36.893481,-75.760475,Low
8469,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",38.80015,-74.98015,High
8226,MARS 54,"Wreck - Submerged, dangerous to surface navigation",38.808153000000004,-75.048369,High
8228,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",38.815814,-75.046939,High
8229,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",38.801221999999996,-75.049622,Low
8230,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",38.802611,-75.0499,Low
8239,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",38.788658,-74.757914,High
8262,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",36.953456,-75.966031,High
3746,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",36.914035999999996,-76.096878,Low
3747,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",36.916814,-76.085767,Med
3748,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",36.9296,-76.053225,High
4721,UNKNOWN,Wreck - Visible,39.958417,-75.127564,High
4722,UNKNOWN,Wreck - Visible,39.959056,-75.101644,High
4723,UNKNOWN,Wreck - Visible,39.95927800000001,-75.101589,High
4724,GRACE ANN,Wreck - Visible,39.959556,-75.101506,High
4725,UNKNOWN,Wreck - Visible,39.959583,-75.101783,High
4726,UNKNOWN,Wreck - Visible,39.959610999999995,-75.101311,High
4727,ANACONDA,Wreck - Visible,39.960083000000004,-75.101228,High
4728,UNKNOWN,Wreck - Visible,39.961222,-75.101061,High
4729,UNKNOWN,Wreck - Visible,39.961361,-75.132981,High
4730,UNKNOWN,Wreck - Visible,39.961389000000004,-75.132953,High
4731,UNKNOWN,Wreck - Visible,39.961556,-75.112897,High
4732,UNKNOWN,Wreck - Visible,39.961944,-75.098889,Low
4733,UNKNOWN,Wreck - Visible,39.963333,-75.09692199999998,High
4734,UNKNOWN,Wreck - Visible,39.964361,-75.0962,High
4735,UNKNOWN,Wreck - Visible,39.965056,-75.09450600000002,High
4736,UNKNOWN,Wreck - Visible,39.96525,-75.09389399999998,High
4737,UNKNOWN,Wreck - Visible,39.96677800000001,-75.089783,High
4738,UNKNOWN,Wreck - Visible,39.96758300000001,-75.088617,High
4739,UNKNOWN,Wreck - Visible,39.972,-75.091172,High
4419,UNKNOWN,Wreck - Visible,39.988278,-75.058839,High
4420,UNKNOWN,Wreck - Visible,39.995056,-75.033197,High
4699,UNKNOWN,Wreck - Visible,39.865889,-75.121175,High
4700,UNKNOWN,Wreck - Visible,39.871111,-75.123592,High
4701,UNKNOWN,Wreck - Visible,39.872694,-75.121703,High
4702,UNKNOWN,Wreck - Visible,39.879222,-75.129703,High
4703,UNKNOWN,Wreck - Visible,39.880167,-75.12750799999998,High
4705,UNKNOWN,Wreck - Visible,39.900389000000004,-75.126953,High
4706,UNKNOWN,Wreck - Visible,39.922194,-75.137286,High
4707,UNKNOWN,Wreck - Visible,39.922333,-75.13739699999998,High
4708,UNKNOWN,Wreck - Visible,39.922722,-75.137147,High
4709,UNKNOWN,Wreck - Visible,39.926361,-75.13036899999999,High
4710,UNKNOWN,Wreck - Visible,39.953972,-75.130175,High
4711,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",39.956083,-75.128786,High
4712,UNKNOWN,Wreck - Visible,39.956972,-75.107478,High
4713,UNKNOWN,Wreck - Visible,39.957056,-75.102756,High
4714,UNKNOWN,Wreck - Visible,39.957278,-75.128508,High
4715,UNKNOWN,Wreck - Visible,39.957611,-75.117675,Med
4716,UNKNOWN,Wreck - Visible,39.957694000000004,-75.126786,High
4717,UNKNOWN,Wreck - Visible,39.957833,-75.128258,High
4718,UNKNOWN,Wreck - Visible,39.957944,-75.1022,High
4719,UNKNOWN,Wreck - Visible,39.958417,-75.127564,High
4720,UNKNOWN,Wreck - Visible,39.959,-75.110008,High
4424,UNKNOWN,Wreck - Visible,40.024722,-74.998919,High
4426,UNKNOWN,Wreck - Visible,40.045,-74.955472,High
4436,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",39.829696999999996,-75.346508,High
4437,UNKNOWN,Wreck - Visible,39.851778,-75.22829200000002,Low
4438,UNKNOWN,Wreck - Visible,39.940917,-75.205486,High
4496,UNKNOWN,Wreck - Visible,37.864653000000004,-75.400531,High
4497,NANCY JANE,"Wreck - Submerged, dangerous to surface navigation",37.866792,-75.416308,Low
4498,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",37.961789,-75.292969,Med
14211,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",36.896657,-75.730799,High
14226,MARBLEHEAD,"Wreck - Submerged, dangerous to surface navigation",38.08345300000001,-74.89962,Low
14227,UNKNOWN,"Wreck - Submerged, nondangerous",37.957819,-75.005111,High
14241,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",37.980121999999994,-75.162965,Low
14287,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",37.968456,-75.14129799999998,Low
14212,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",36.896657,-75.730799,High
14214,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",36.896657,-75.730799,High
14216,UNKNOWN,"Wreck - Submerged, nondangerous",36.894529999999996,-75.719581,
14224,J.W. AND S.E. BUNTING,"Wreck - Submerged, dangerous to surface navigation",38.033455,-75.35130600000002,Med
14228,HIWAL,"Wreck - Submerged, dangerous to surface navigation",38.086786,-75.05796099999998,Low
14932,UNKNOWN,"Wreck - Submerged, nondangerous",36.930389,-75.565528,
14498,TREENA B,"Wreck - Submerged, dangerous to surface navigation",37.868333,-75.156667,Low
14501,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",37.791667,-75.37472199999998,Med
14667,UNKNOWN,Wreck - Visible,39.826528,-75.352889,Low
14668,UNKNOWN,Wreck - Visible,39.825389,-75.35305600000002,Low
14673,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",39.66773900000001,-75.537228,High
14649,UNKNOWN,Wreck - Visible,39.966471999999996,-75.090778,Low
14650,UNKNOWN,Wreck - Visible,39.96608300000001,-75.09083299999998,Low
14651,UNKNOWN,Wreck - Visible,39.965833,-75.0925,Low
14652,UNKNOWN,Wreck - Visible,39.982,-75.07722199999998,Low
14656,UNKNOWN,Wreck - Visible,39.961278,-75.117778,Med
14657,UNKNOWN,Wreck - Visible,39.959139,-75.120417,Low
14658,UNKNOWN,Wreck - Visible,39.862044,-75.205903,Low
14659,UNKNOWN,Wreck - Visible,39.858194,-75.247833,Low
14714,BOW MARINER,"Wreck - Submerged, nondangerous",37.889306,-74.256222,High
14723,MARGARET P. HANKS,"Wreck - Submerged, dangerous to surface navigation",36.728528000000004,-75.56916700000002,High
14913,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",39.734472,-75.494861,High
14916,FRANCIS E. POWELL,"Wreck - Submerged, dangerous to surface navigation",36.814528,-75.39975,Low
14904,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",36.97,-75.358333,Med
14908,EASY GO,"Wreck - Submerged, nondangerous",36.943483,-75.516301,Med
14903,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",39.853,-75.236694,High
15063,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",36.989244,-75.363119,High
15064,UNKNOWN,"Wreck - Submerged, nondangerous",36.967166999999996,-75.38341700000002,High
51009,UNKNOWN,"Wreck - Submerged, nondangerous",55.337153,-131.638906,Low
50606,UNKNOWN,,55.40558100000001,-131.724872,High
50305,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",55.345735999999995,-131.672378,High
52515,BARGE,"Wreck - Submerged, dangerous to surface navigation",55.34608100000001,-131.693669,High
52518,BARGE,"Wreck - Submerged, dangerous to surface navigation",55.336386,-131.680869,High
53076,UNKNOWN,Wreck - Visible,55.35054399999999,-131.698303,High
53514,STEAMER,"Wreck - Submerged, dangerous to surface navigation",55.285,-131.60833300000002,Low
53194,UNKNOWN,Wreck - Visible,55.35054399999999,-131.698303,High
53195,UNKNOWN,"Wreck - Submerged, nondangerous",55.332086,-131.631428,High
53951,UNKNOWN,Wreck - Visible,55.45558000000001,-131.478139,Med
53952,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",55.457106,-131.47833300000002,Med
3927,OATLAND,"Wreck - Submerged, dangerous to surface navigation",44.151569,-76.348,High
493,LAURA GRACE,"Wreck - Submerged, dangerous to surface navigation",43.292811,-77.670164,High
7068,JAMES H. SHRIGLEY,"Wreck - Submerged, dangerous to surface navigation",43.34875,-77.805806,High
2405,ATLAS,Not Charted,43.541733,-76.581336,Poor
2199,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",43.256644,-77.59830600000002,High
2201,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",43.266728,-77.583056,Low
2210,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",43.354503,-77.794175,Low
2228,ONTARIO,Not Charted,43.525067,-76.457994,Poor
2230,YOUNG ZION,Not Charted,43.576716999999995,-79.19977800000002,Poor
4338,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",44.282517,-76.012114,High
3862,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",44.152383,-76.347836,Med
3863,HARVEY J. KENDALL,"Wreck - Submerged, dangerous to surface navigation",44.14206400000001,-76.36618299999998,High
3926,OATLAND,Wreck - Visible,44.150094,-76.34841899999998,High
8416,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",42.573353000000004,-87.761736,Poor
14350,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",41.886547,-87.573933,High
8883,MUSKEG0N,"Wreck - Submerged, dangerous to surface navigation",41.71315,-86.934639,High
8884,UNKNOWN,Wreck - Visible,41.704244,-86.950186,High
2324,SYDNEY C MCLOUTH,"Wreck - Submerged, dangerous to surface navigation",44.831378,-87.81537800000002,Low
2325,WESTMORELAND,Not Charted,44.933325,-86.100094,Poor
2327,SIDNEY O NEFF,"Wreck - Submerged, dangerous to surface navigation",45.0934,-87.58014399999998,Low
2332,PANTHER,Not Charted,45.566669,-85.566744,Poor
1948,CHARLOTTE,,41.722260999999996,-86.897806,Low
1949,PAT HERNER,Not Charted,41.740871999999996,-86.887528,Low
1950,UNKNOWN,Not Charted,41.749722,-87.449,High
1959,F.W. WHEELER,"Wreck - Submerged, dangerous to surface navigation",41.746031,-86.865464,High
1960,DAVID DOWS,"Wreck - Submerged, dangerous to surface navigation",41.768028,-87.391722,High
1961,TACOMA,"Wreck - Submerged, dangerous to surface navigation",41.772444,-87.52225,High
1967,SILVER SPRAY,Wreck - Visible,41.807919,-87.58372800000002,High
1973,UNKNOWN,,41.876697,-87.637828,Low
1976,DELMORE,,41.886697,-87.638386,Poor
